Auction Id,Bidder Id,Item No,Item Type,Location,Timestamp In,Timestamp Out,,,
14145,N/A,22447,Standard,G9X,11/11/21 9:44 AM,,,,
14145,N/A,22448,Standard,G10X,11/11/21 9:44 AM,,,,
14145,N/A,22449,Standard,G1Y,11/11/21 9:44 AM,,,,
14145,N/A,22450,Standard,G2Y,11/11/21 9:44 AM,,,,
14145,N/A,22451,Standard,G3Y,11/11/21 9:44 AM,,,,
14145,N/A,22452,Standard,G4Y,11/11/21 9:44 AM,,,,
14145,N/A,22453,Standard,G5Y,11/11/21 9:44 AM,,,,
14145,N/A,22454,Standard,G6Y,11/11/21 9:44 AM,,,,
14145,N/A,22455,Standard,G7Y,11/11/21 9:44 AM,,,,
14145,N/A,22456,Standard,G8Y,11/11/21 9:44 AM,,,,
14145,N/A,22457,Standard,G9Y,11/11/21 9:44 AM,,,,
14145,N/A,22458,Standard,G10Y,11/11/21 9:44 AM,,,,
14145,N/A,5493,Standard,G1Z,11/11/21 9:44 AM,,,,
14145,N/A,5492,Standard,G2Z,11/11/21 9:44 AM,,,,
14145,N/A,5491,Standard,G3Z,11/11/21 9:44 AM,,,,
14145,N/A,5489,Standard,G4Z,11/11/21 9:45 AM,,,,
14145,N/A,5486,Standard,G5Z,11/11/21 9:45 AM,,,,
14145,N/A,5490,Standard,G6Z,11/11/21 9:45 AM,,,,
14145,N/A,5483,Standard,G7Z,11/11/21 9:45 AM,,,,
14145,N/A,5488,Standard,G8Z,11/11/21 9:45 AM,,,,
14145,N/A,5487,Standard,G9Z,11/11/21 9:45 AM,,,,
14145,N/A,5481,Standard,G10Z,11/11/21 9:45 AM,,,,
14145,N/A,5485,Standard,H1A,11/11/21 9:45 AM,,,,
14145,N/A,5484,Standard,H2A,11/11/21 9:45 AM,,,,
14145,N/A,5476,Standard,H3A,11/11/21 9:45 AM,,,,
14145,N/A,5482,Standard,H4A,11/11/21 9:45 AM,,,,
14145,N/A,5480,Standard,H5A,11/11/21 9:45 AM,,,,
14145,N/A,5479,Standard,H6A,11/11/21 9:45 AM,,,,
14145,N/A,5477,Standard,H7A,11/11/21 9:45 AM,,,,
14145,N/A,5475,Standard,H8A,11/11/21 9:45 AM,,,,
14145,N/A,5474,Standard,H9A,11/11/21 9:45 AM,,,,
14145,N/A,5473,Standard,H10A,11/11/21 9:45 AM,,,,
14145,N/A,5472,Standard,H1B,11/11/21 9:45 AM,,,,
14145,N/A,5457,Standard,H2B,11/11/21 9:45 AM,,,,
14145,N/A,5458,Standard,H3B,11/11/21 9:45 AM,,,,
14145,N/A,5459,Standard,H4B,11/11/21 9:45 AM,,,,
14145,N/A,5463,Standard,H5B,11/11/21 9:45 AM,,,,
14145,N/A,5462,Standard,H6B,11/11/21 9:45 AM,,,,
14145,N/A,5464,Standard,H7B,11/11/21 9:45 AM,,,,
14145,N/A,5465,Standard,H8B,11/11/21 9:45 AM,,,,
14145,N/A,5466,Standard,H9B,11/11/21 9:45 AM,,,,
14145,N/A,5467,Standard,H10B,11/11/21 9:45 AM,,,,
14145,N/A,5468,Standard,H1C,11/11/21 9:45 AM,,,,
14145,N/A,5469,Standard,H2C,11/11/21 9:45 AM,,,,
14145,N/A,5470,Standard,H3C,11/11/21 9:45 AM,,,,
14145,N/A,5471,Standard,H4C,11/11/21 9:45 AM,,,,
14145,N/A,10268,Standard,H5C,11/11/21 9:46 AM,,,,
14145,N/A,10274,Standard,H6C,11/11/21 9:46 AM,,,,
14145,N/A,10233,Standard,H7C,11/11/21 9:46 AM,,,,
14145,N/A,10269,Standard,H8C,11/11/21 9:46 AM,,,,
14145,N/A,10270,Standard,H9C,11/11/21 9:46 AM,,,,
14145,N/A,10271,Standard,H10C,11/11/21 9:46 AM,,,,
14145,N/A,10273,Standard,H1D,11/11/21 9:46 AM,,,,
14145,N/A,10276,Standard,H2D,11/11/21 9:46 AM,,,,
14145,N/A,10275,Standard,H3D,11/11/21 9:46 AM,,,,
14145,N/A,10277,Standard,H4D,11/11/21 9:46 AM,,,,
14145,N/A,10266,Standard,H5D,11/11/21 9:47 AM,,,,
14145,N/A,10267,Standard,H6D,11/11/21 9:47 AM,,,,
14145,N/A,10265,Standard,H7D,11/11/21 9:47 AM,,,,
14145,N/A,10264,Standard,H8D,11/11/21 9:47 AM,,,,
14145,N/A,10263,Standard,H9D,11/11/21 9:47 AM,,,,
14145,N/A,10262,Standard,H10D,11/11/21 9:47 AM,,,,
14145,N/A,10261,Standard,H1E,11/11/21 9:47 AM,,,,
14145,N/A,10260,Standard,H2E,11/11/21 9:47 AM,,,,
14145,N/A,10253,Standard,H3E,11/11/21 9:47 AM,,,,
14145,N/A,10259,Standard,H4E,11/11/21 9:47 AM,,,,
14145,N/A,10258,Standard,H5E,11/11/21 9:47 AM,,,,
14145,N/A,10257,Standard,H6E,11/11/21 9:47 AM,,,,
14145,N/A,10255,Standard,H7E,11/11/21 9:47 AM,,,,
14145,N/A,10254,Standard,H8E,11/11/21 9:47 AM,,,,
14145,N/A,10252,Standard,H9E,11/11/21 9:47 AM,,,,
14145,N/A,10256,Standard,H10E,11/11/21 9:47 AM,,,,
14145,N/A,10229,Standard,H1F,11/11/21 9:47 AM,,,,
14145,N/A,10231,Standard,H2F,11/11/21 9:47 AM,,,,
14145,N/A,10232,Standard,H3F,11/11/21 9:47 AM,,,,
14145,N/A,10239,Standard,H4F,11/11/21 9:47 AM,,,,
14145,N/A,10234,Standard,H5F,11/11/21 9:47 AM,,,,
14145,N/A,10241,Standard,H6F,11/11/21 9:47 AM,,,,
14145,N/A,10235,Standard,H7F,11/11/21 9:47 AM,,,,
14145,N/A,10237,Standard,H8F,11/11/21 9:47 AM,,,,
14145,N/A,10238,Standard,H9F,11/11/21 9:47 AM,,,,
14145,N/A,10243,Standard,H10F,11/11/21 9:47 AM,,,,
14145,N/A,10240,Standard,H1G,11/11/21 9:47 AM,,,,
14145,N/A,10249,Standard,H2G,11/11/21 9:47 AM,,,,
14145,N/A,10242,Standard,H3G,11/11/21 9:47 AM,,,,
14145,N/A,10244,Standard,H4G,11/11/21 9:47 AM,,,,
14145,N/A,10247,Standard,H5G,11/11/21 9:47 AM,,,,
14145,N/A,10245,Standard,H6G,11/11/21 9:47 AM,,,,
14145,N/A,10246,Standard,H7G,11/11/21 9:47 AM,,,,
14145,N/A,10248,Standard,H8G,11/11/21 9:47 AM,,,,
14145,N/A,10250,Standard,H9G,11/11/21 9:47 AM,,,,
14145,N/A,10251,Standard,H10G,11/11/21 9:47 AM,,,,
14145,N/A,8781,Standard,H1H,11/11/21 9:48 AM,,,,
14145,N/A,8780,Standard,H2H,11/11/21 9:48 AM,,,,
14145,N/A,8779,Standard,H3H,11/11/21 9:48 AM,,,,
14145,N/A,8776,Standard,H4H,11/11/21 9:48 AM,,,,
14145,N/A,8777,Standard,H5H,11/11/21 9:48 AM,,,,
14145,N/A,8778,Standard,H6H,11/11/21 9:48 AM,,,,
14145,N/A,8775,Standard,H7H,11/11/21 9:48 AM,,,,
14145,N/A,8774,Standard,H8H,11/11/21 9:48 AM,,,,
14145,N/A,8773,Standard,H9H,11/11/21 9:48 AM,,,,
14145,N/A,8772,Standard,H10H,11/11/21 9:48 AM,,,,
14145,N/A,8771,Standard,H1I,11/11/21 9:48 AM,,,,
14145,N/A,8770,Standard,H2I,11/11/21 9:48 AM,,,,
14145,N/A,8769,Standard,H3I,11/11/21 9:48 AM,,,,
14145,N/A,8768,Standard,H4I,11/11/21 9:48 AM,,,,
14145,N/A,8766,Standard,H5I,11/11/21 9:48 AM,,,,
14145,N/A,8767,Standard,H6I,11/11/21 9:48 AM,,,,
14145,N/A,8765,Standard,H7I,11/11/21 9:48 AM,,,,
14145,N/A,8737,Standard,H8I,11/11/21 9:49 AM,,,,
14145,N/A,8739,Standard,H9I,11/11/21 9:49 AM,,,,
14145,N/A,8738,Standard,H10I,11/11/21 9:49 AM,,,,
14145,N/A,8741,Standard,H1K,11/11/21 9:49 AM,,,,
14145,N/A,8742,Standard,H2K,11/11/21 9:49 AM,,,,
14145,N/A,8743,Standard,H3K,11/11/21 9:49 AM,,,,
14145,N/A,8744,Standard,H4K,11/11/21 9:49 AM,,,,
14145,N/A,8745,Standard,H5K,11/11/21 9:49 AM,,,,
14145,N/A,8747,Standard,H6K,11/11/21 9:49 AM,,,,
14145,N/A,8746,Standard,H7K,11/11/21 9:49 AM,,,,
14145,N/A,8748,Standard,H8K,11/11/21 9:49 AM,,,,
14145,N/A,8749,Standard,H9K,11/11/21 9:49 AM,,,,
14145,N/A,8750,Standard,H10K,11/11/21 9:49 AM,,,,
14145,N/A,8751,Standard,H1L,11/11/21 9:49 AM,,,,
14145,N/A,8752,Standard,H2L,11/11/21 9:49 AM,,,,
14145,N/A,8753,Standard,H3L,11/11/21 9:49 AM,,,,
14145,N/A,8755,Standard,H4L,11/11/21 9:49 AM,,,,
14145,N/A,8756,Standard,H5L,11/11/21 9:49 AM,,,,
14145,N/A,8759,Standard,H6L,11/11/21 9:49 AM,,,,
14145,N/A,8757,Standard,H7L,11/11/21 9:49 AM,,,,
14145,N/A,8758,Standard,H8L,11/11/21 9:49 AM,,,,
14145,N/A,8761,Standard,H9L,11/11/21 9:49 AM,,,,
14145,N/A,8760,Standard,H10L,11/11/21 9:49 AM,,,,
14145,N/A,8763,Standard,H1M,11/11/21 9:49 AM,,,,
14145,N/A,8764,Standard,H2M,11/11/21 9:49 AM,,,,
14145,N/A,8719,Standard,H3M,11/11/21 9:49 AM,,,,
14145,N/A,8725,Standard,H4M,11/11/21 9:49 AM,,,,
14145,N/A,8736,Standard,H5M,11/11/21 10:05 AM,,,,
14145,N/A,8735,Standard,H6M,11/11/21 10:05 AM,,,,
14145,N/A,8734,Standard,H7M,11/11/21 10:05 AM,,,,
14145,N/A,8733,Standard,H8M,11/11/21 10:05 AM,,,,
14145,N/A,8732,Standard,H9M,11/11/21 10:05 AM,,,,
14145,N/A,8729,Standard,H10M,11/11/21 10:05 AM,,,,
14145,N/A,8728,Standard,H1N,11/11/21 10:05 AM,,,,
14145,N/A,8727,Standard,H2N,11/11/21 10:05 AM,,,,
14145,N/A,8726,Standard,H3N,11/11/21 10:05 AM,,,,
14145,N/A,8723,Standard,H4N,11/11/21 10:05 AM,,,,
14145,N/A,8724,Standard,H5N,11/11/21 10:05 AM,,,,
14145,N/A,8722,Standard,H6N,11/11/21 10:05 AM,,,,
14145,N/A,8720,Standard,H7N,11/11/21 10:05 AM,,,,
14145,N/A,8717,Standard,H8N,11/11/21 10:05 AM,,,,
14145,N/A,8716,Standard,H9N,11/11/21 10:05 AM,,,,
14145,N/A,8730,Standard,H10N,11/11/21 10:05 AM,,,,
14145,N/A,8721,Standard,H1O,11/11/21 10:05 AM,,,,
14132,N/A,22352,Standard,H2O,11/11/21 10:07 AM,,,,
14132,N/A,22354,Standard,H3O,11/11/21 10:07 AM,,,,
14132,N/A,22355,Standard,H4O,11/11/21 10:07 AM,,,,
14132,N/A,22353,Standard,H5O,11/11/21 10:07 AM,,,,
14132,N/A,22350,Standard,H6O,11/11/21 10:07 AM,,,,
14132,N/A,22358,Standard,H7O,11/11/21 10:07 AM,,,,
14132,N/A,22356,Standard,H8O,11/11/21 10:07 AM,,,,
14132,N/A,22362,Standard,H9O,11/11/21 10:07 AM,,,,
14132,N/A,22360,Standard,H10O,11/11/21 10:07 AM,,,,
14132,N/A,22337,Standard,H1P,11/11/21 10:07 AM,,,,
14132,N/A,22361,Standard,H2P,11/11/21 10:07 AM,,,,
14132,N/A,22359,Standard,H3P,11/11/21 10:07 AM,,,,
14132,N/A,22363,Standard,H4P,11/11/21 10:07 AM,,,,
14132,N/A,22349,Standard,H5P,11/11/21 10:07 AM,,,,
14132,N/A,22351,Standard,H6P,11/11/21 10:07 AM,,,,
14132,N/A,22348,Standard,H7P,11/11/21 10:07 AM,,,,
14132,N/A,22347,Standard,H8P,11/11/21 10:07 AM,,,,
14132,N/A,22346,Standard,H9P,11/11/21 10:07 AM,,,,
14132,N/A,22344,Standard,H10P,11/11/21 10:07 AM,,,,
14132,N/A,22345,Standard,H1Q,11/11/21 10:07 AM,,,,
14132,N/A,22342,Standard,H2Q,11/11/21 10:07 AM,,,,
14132,N/A,22343,Standard,H3Q,11/11/21 10:07 AM,,,,
14132,N/A,22331,Standard,H4Q,11/11/21 10:08 AM,,,,
14132,N/A,22332,Standard,H5Q,11/11/21 10:08 AM,,,,
14132,N/A,22333,Standard,H6Q,11/11/21 10:08 AM,,,,
14132,N/A,22334,Standard,H7Q,11/11/21 10:08 AM,,,,
14132,N/A,22335,Standard,H8Q,11/11/21 10:08 AM,,,,
14132,N/A,22336,Standard,H9Q,11/11/21 10:08 AM,,,,
14132,N/A,22338,Standard,H10Q,11/11/21 10:08 AM,,,,
14132,N/A,22339,Standard,H1R,11/11/21 10:08 AM,,,,
14132,N/A,22340,Standard,H2R,11/11/21 10:08 AM,,,,
14132,N/A,22341,Standard,H3R,11/11/21 10:08 AM,,,,
14132,N/A,8629,Standard,H4R,11/11/21 10:09 AM,,,,
14132,N/A,8635,Standard,H5R,11/11/21 10:09 AM,,,,
14132,N/A,8630,Standard,H6R,11/11/21 10:09 AM,,,,
14132,N/A,8631,Standard,H7R,11/11/21 10:09 AM,,,,
14132,N/A,8632,Standard,H8R,11/11/21 10:09 AM,,,,
14132,N/A,8624,Standard,H9R,11/11/21 10:09 AM,,,,
14132,N/A,8633,Standard,H10R,11/11/21 10:09 AM,,,,
14132,N/A,8634,Standard,H1S,11/11/21 10:09 AM,,,,
14132,N/A,8636,Standard,H2S,11/11/21 10:09 AM,,,,
14132,N/A,8628,Standard,H3S,11/11/21 10:10 AM,,,,
14132,N/A,8626,Standard,H4S,11/11/21 10:10 AM,,,,
14132,N/A,8625,Standard,H5S,11/11/21 10:10 AM,,,,
14132,N/A,8622,Standard,H6S,11/11/21 10:10 AM,,,,
14132,N/A,8620,Standard,H7S,11/11/21 10:10 AM,,,,
14132,N/A,8621,Standard,H8S,11/11/21 10:10 AM,,,,
14132,N/A,8611,Standard,H9S,11/11/21 10:11 AM,,,,
14132,N/A,8613,Standard,H10S,11/11/21 10:11 AM,,,,
14132,N/A,8614,Standard,H1T,11/11/21 10:11 AM,,,,
14132,N/A,8615,Standard,H2T,11/11/21 10:11 AM,,,,
14132,N/A,8616,Standard,H3T,11/11/21 10:11 AM,,,,
14132,N/A,8617,Standard,H4T,11/11/21 10:11 AM,,,,
14132,N/A,8618,Standard,H5T,11/11/21 10:11 AM,,,,
14132,N/A,8619,Standard,H6T,11/11/21 10:11 AM,,,,
14132,N/A,36018,Standard,H7T,11/11/21 10:12 AM,,,,
14132,N/A,36019,Standard,H8T,11/11/21 10:12 AM,,,,
14132,N/A,36013,Standard,H9T,11/11/21 10:12 AM,,,,
14132,N/A,36020,Standard,H10T,11/11/21 10:12 AM,,,,
14132,N/A,36021,Standard,H1U,11/11/21 10:12 AM,,,,
14132,N/A,36011,Standard,H2U,11/11/21 10:12 AM,,,,
14132,N/A,36012,Standard,H3U,11/11/21 10:12 AM,,,,
14132,N/A,36015,Standard,H4U,11/11/21 10:12 AM,,,,
14132,N/A,36014,Standard,H5U,11/11/21 10:12 AM,,,,
14132,N/A,36016,Standard,H6U,11/11/21 10:12 AM,,,,
14132,N/A,36017,Standard,H7U,11/11/21 10:12 AM,,,,
14132,N/A,36002,Standard,H8U,11/11/21 10:13 AM,,,,
14132,N/A,36003,Standard,H9U,11/11/21 10:13 AM,,,,
14132,N/A,36004,Standard,H10U,11/11/21 10:13 AM,,,,
14132,N/A,36005,Standard,H1V,11/11/21 10:13 AM,,,,
14132,N/A,36006,Standard,H2V,11/11/21 10:13 AM,,,,
14132,N/A,36007,Standard,H3V,11/11/21 10:13 AM,,,,
14132,N/A,36008,Standard,H4V,11/11/21 10:13 AM,,,,
14132,N/A,36009,Standard,H5V,11/11/21 10:13 AM,,,,
14132,N/A,36010,Standard,H6V,11/11/21 10:13 AM,,,,
14132,N/A,6794,Standard,H7V,11/11/21 10:13 AM,,,,
14132,N/A,10291,Standard,H8V,11/11/21 10:13 AM,,,,
14132,N/A,6791,Standard,H9V,11/11/21 10:13 AM,,,,
14132,N/A,6793,Standard,H10V,11/11/21 10:13 AM,,,,
14132,N/A,6790,Standard,H1W,11/11/21 10:13 AM,,,,
14132,N/A,6789,Standard,H2W,11/11/21 10:13 AM,,,,
14132,N/A,6781,Standard,H3W,11/11/21 10:14 AM,,,,
14132,N/A,6782,Standard,H4W,11/11/21 10:14 AM,,,,
14132,N/A,6783,Standard,H5W,11/11/21 10:14 AM,,,,
14132,N/A,6784,Standard,H6W,11/11/21 10:14 AM,,,,
14132,N/A,6788,Standard,H7W,11/11/21 10:14 AM,,,,
14132,N/A,6785,Standard,H8W,11/11/21 10:14 AM,,,,
14132,N/A,6786,Standard,H9W,11/11/21 10:14 AM,,,,
14132,N/A,6787,Standard,H10W,11/11/21 10:14 AM,,,,
14132,N/A,6772,Standard,H1X,11/11/21 10:14 AM,,,,
14132,N/A,6773,Standard,H2X,11/11/21 10:14 AM,,,,
14132,N/A,6775,Standard,H3X,11/11/21 10:14 AM,,,,
14132,N/A,6774,Standard,H4X,11/11/21 10:14 AM,,,,
14132,N/A,6776,Standard,H5X,11/11/21 10:14 AM,,,,
14132,N/A,6778,Standard,H6X,11/11/21 10:14 AM,,,,
14132,N/A,6777,Standard,H7X,11/11/21 10:14 AM,,,,
14132,N/A,6779,Standard,H8X,11/11/21 10:14 AM,,,,
14132,N/A,6780,Standard,H9X,11/11/21 10:14 AM,,,,
14132,N/A,6751,Standard,H10X,11/11/21 10:15 AM,,,,
14132,N/A,6752,Standard,H1Y,11/11/21 10:15 AM,,,,
14132,N/A,6753,Standard,H2Y,11/11/21 10:15 AM,,,,
14132,N/A,6754,Standard,H3Y,11/11/21 10:15 AM,,,,
14132,N/A,6755,Standard,H4Y,11/11/21 10:15 AM,,,,
14132,N/A,6756,Standard,H5Y,11/11/21 10:15 AM,,,,
14132,N/A,6757,Standard,H6Y,11/11/21 10:15 AM,,,,
14132,N/A,6758,Standard,H7Y,11/11/21 10:15 AM,,,,
14132,N/A,6759,Standard,H8Y,11/11/21 10:15 AM,,,,
14132,N/A,6743,Standard,H9Y,11/11/21 10:16 AM,,,,
14132,N/A,6744,Standard,H10Y,11/11/21 10:16 AM,,,,
14132,N/A,6745,Standard,H1Z,11/11/21 10:16 AM,,,,
14132,N/A,6747,Standard,H2Z,11/11/21 10:16 AM,,,,
14132,N/A,6746,Standard,H3Z,11/11/21 10:16 AM,,,,
14132,N/A,6748,Standard,H4Z,11/11/21 10:16 AM,,,,
14132,N/A,6749,Standard,H5Z,11/11/21 10:16 AM,,,,
14132,N/A,6736,Standard,H6Z,11/11/21 10:16 AM,,,,
14132,N/A,6737,Standard,H7Z,11/11/21 10:16 AM,,,,
14132,N/A,6738,Standard,H8Z,11/11/21 10:16 AM,,,,
14132,N/A,6739,Standard,H9Z,11/11/21 10:16 AM,,,,
14132,N/A,6740,Standard,H10Z,11/11/21 10:16 AM,,,,
14132,N/A,6741,Standard,I1A,11/11/21 10:16 AM,,,,
14132,N/A,22370,Standard,I2A,11/11/21 10:16 AM,,,,
14132,N/A,22372,Standard,I3A,11/11/21 10:16 AM,,,,
14132,N/A,22371,Standard,I4A,11/11/21 10:16 AM,,,,
14132,N/A,22373,Standard,I5A,11/11/21 10:16 AM,,,,
14132,N/A,22375,Standard,I6A,11/11/21 10:16 AM,,,,
14132,N/A,7038,Standard,I7A,11/11/21 10:17 AM,,,,
14132,N/A,7043,Standard,I8A,11/11/21 10:17 AM,,,,
14132,N/A,22368,Standard,I9A,11/11/21 10:17 AM,,,,
14132,N/A,22369,Standard,I10A,11/11/21 10:17 AM,,,,
14132,N/A,6771,Standard,I1B,11/11/21 10:17 AM,,,,
14132,N/A,6769,Standard,I2B,11/11/21 10:17 AM,,,,
14132,N/A,6768,Standard,I3B,11/11/21 10:17 AM,,,,
14132,N/A,6766,Standard,I4B,11/11/21 10:17 AM,,,,
14132,N/A,6765,Standard,I5B,11/11/21 10:17 AM,,,,
14132,N/A,6764,Standard,I6B,11/11/21 10:17 AM,,,,
14132,N/A,6763,Standard,I7B,11/11/21 10:17 AM,,,,
14132,N/A,6762,Standard,I8B,11/11/21 10:17 AM,,,,
14132,N/A,6761,Standard,I9B,11/11/21 10:17 AM,,,,
14132,N/A,6760,Standard,I10B,11/11/21 10:17 AM,,,,
14132,N/A,9359,Standard,I1C,11/11/21 10:18 AM,,,,
14132,N/A,9361,Standard,I2C,11/11/21 10:18 AM,,,,
14132,N/A,9362,Standard,I3C,11/11/21 10:18 AM,,,,
14132,N/A,9363,Standard,I4C,11/11/21 10:18 AM,,,,
14132,N/A,9364,Standard,I5C,11/11/21 10:18 AM,,,,
14132,N/A,9366,Standard,I6C,11/11/21 10:18 AM,,,,
14132,N/A,9367,Standard,I7C,11/11/21 10:18 AM,,,,
14132,N/A,9368,Standard,I8C,11/11/21 10:18 AM,,,,
14132,N/A,9365,Standard,I9C,11/11/21 10:18 AM,,,,
14132,N/A,9370,Standard,I10C,11/11/21 10:18 AM,,,,
14132,N/A,9372,Standard,I1D,11/11/21 10:18 AM,,,,
14132,N/A,9371,Standard,I2D,11/11/21 10:18 AM,,,,
14132,N/A,9369,Standard,I3D,11/11/21 10:18 AM,,,,
14132,N/A,7013,Standard,I4D,11/11/21 10:18 AM,,,,
14132,N/A,7012,Standard,I5D,11/11/21 10:18 AM,,,,
14132,N/A,7011,Standard,I6D,11/11/21 10:18 AM,,,,
14132,N/A,7010,Standard,I7D,11/11/21 10:18 AM,,,,
14132,N/A,7009,Standard,I8D,11/11/21 10:18 AM,,,,
14132,N/A,7008,Standard,I9D,11/11/21 10:18 AM,,,,
14132,N/A,7007,Standard,I10D,11/11/21 10:18 AM,,,,
14132,N/A,7000,Standard,I1D,11/11/21 10:19 AM,,,,
14132,N/A,7001,Standard,I2D,11/11/21 10:19 AM,,,,
14132,N/A,7002,Standard,I3D,11/11/21 10:19 AM,,,,
14132,N/A,7003,Standard,I4D,11/11/21 10:19 AM,,,,
14132,N/A,7004,Standard,I5D,11/11/21 10:19 AM,,,,
14132,N/A,7005,Standard,I6D,11/11/21 10:19 AM,,,,
14132,N/A,7006,Standard,I7D,11/11/21 10:19 AM,,,,
14130,N/A,9348,Standard,I8D,11/11/21 10:20 AM,,,,
14130,N/A,9349,Standard,I9D,11/11/21 10:20 AM,,,,
14130,N/A,9350,Standard,I10D,11/11/21 10:20 AM,,,,
14130,N/A,9351,Standard,I1E,11/11/21 10:20 AM,,,,
14130,N/A,9352,Standard,I2E,11/11/21 10:20 AM,,,,
14130,N/A,9353,Standard,I3E,11/11/21 10:20 AM,,,,
14130,N/A,9354,Standard,I4E,11/11/21 10:20 AM,,,,
14130,N/A,9355,Standard,I5E,11/11/21 10:20 AM,,,,
14130,N/A,9356,Standard,I6E,11/11/21 10:20 AM,,,,
14130,N/A,9357,Standard,I7E,11/11/21 10:20 AM,,,,
14130,N/A,9358,Standard,I8E,11/11/21 10:20 AM,,,,
14130,N/A,9291,Standard,I9E,11/11/21 10:20 AM,,,,
14130,N/A,9292,Standard,I10E,11/11/21 10:20 AM,,,,
14130,N/A,9293,Standard,I1F,11/11/21 10:20 AM,,,,
14130,N/A,9294,Standard,I2F,11/11/21 10:20 AM,,,,
14130,N/A,9295,Standard,I3F,11/11/21 10:20 AM,,,,
14130,N/A,9301,Standard,I4F,11/11/21 10:20 AM,,,,
14130,N/A,9296,Standard,I5F,11/11/21 10:20 AM,,,,
14130,N/A,9298,Standard,I6F,11/11/21 10:20 AM,,,,
14130,N/A,9298,Standard,I7F,11/11/21 10:20 AM,,,,
14130,N/A,9297,Standard,I8F,11/11/21 10:20 AM,,,,
14130,N/A,9299,Standard,I9F,11/11/21 10:20 AM,,,,
14130,N/A,9289,Standard,I10F,11/11/21 10:21 AM,,,,
14130,N/A,9288,Standard,I1G,11/11/21 10:21 AM,,,,
14130,N/A,9287,Standard,I2G,11/11/21 10:21 AM,,,,
14130,N/A,9286,Standard,I3G,11/11/21 10:21 AM,,,,
14130,N/A,9285,Standard,I4G,11/11/21 10:21 AM,,,,
14130,N/A,9283,Standard,I5G,11/11/21 10:21 AM,,,,
14130,N/A,9284,Standard,I6G,11/11/21 10:21 AM,,,,
14130,N/A,9282,Standard,I7G,11/11/21 10:21 AM,,,,
14130,N/A,9281,Standard,I8G,11/11/21 10:21 AM,,,,
14130,N/A,9280,Standard,I9G,11/11/21 10:21 AM,,,,
14130,N/A,9279,Standard,I10G,11/11/21 10:21 AM,,,,
14130,N/A,9278,Standard,I1H,11/11/21 10:21 AM,,,,
14130,N/A,9277,Standard,I2H,11/11/21 10:21 AM,,,,
14130,N/A,9338,Standard,I3H,11/11/21 10:21 AM,,,,
14130,N/A,9339,Standard,I4H,11/11/21 10:21 AM,,,,
14130,N/A,9340,Standard,I5H,11/11/21 10:21 AM,,,,
14130,N/A,9341,Standard,I6H,11/11/21 10:21 AM,,,,
14130,N/A,9342,Standard,I7H,11/11/21 10:21 AM,,,,
14130,N/A,9343,Standard,I8H,11/11/21 10:21 AM,,,,
14130,N/A,9344,Standard,I9H,11/11/21 10:21 AM,,,,
14130,N/A,9346,Standard,I10H,11/11/21 10:21 AM,,,,
14130,N/A,9345,Standard,I1I,11/11/21 10:21 AM,,,,
14130,N/A,9325,Standard,I2I,11/11/21 10:22 AM,,,,
14130,N/A,9326,Standard,I3I,11/11/21 10:22 AM,,,,
14130,N/A,9327,Standard,I4I,11/11/21 10:22 AM,,,,
14130,N/A,9328,Standard,I5I,11/11/21 10:22 AM,,,,
14130,N/A,9329,Standard,I6I,11/11/21 10:22 AM,,,,
14130,N/A,9330,Standard,I7I,11/11/21 10:22 AM,,,,
14130,N/A,9331,Standard,I8I,11/11/21 10:22 AM,,,,
14130,N/A,9332,Standard,I9I,11/11/21 10:22 AM,,,,
14130,N/A,9333,Standard,I10I,11/11/21 10:22 AM,,,,
14130,N/A,9334,Standard,I1J,11/11/21 10:22 AM,,,,
14130,N/A,9336,Standard,I2J,11/11/21 10:22 AM,,,,
14130,N/A,9337,Standard,I3J,11/11/21 10:22 AM,,,,
14208,N/A,9548,Standard,I4J,11/11/21 10:24 AM,,,,
14208,N/A,9547,Standard,I5J,11/11/21 10:24 AM,,,,
14208,N/A,9546,Standard,I6J,11/11/21 10:24 AM,,,,
14208,N/A,9545,Standard,I7J,11/11/21 10:24 AM,,,,
14208,N/A,9544,Standard,I8J,11/11/21 10:24 AM,,,,
14208,N/A,9542,Standard,I9J,11/11/21 10:24 AM,,,,
14208,N/A,9541,Standard,I10J,11/11/21 10:24 AM,,,,
14208,N/A,9540,Standard,I1K,11/11/21 10:24 AM,,,,
14208,N/A,9539,Standard,I2K,11/11/21 10:24 AM,,,,
14208,N/A,9538,Standard,I3K,11/11/21 10:24 AM,,,,
14208,N/A,9537,Standard,I4K,11/11/21 10:24 AM,,,,
14208,N/A,9536,Standard,I5K,11/11/21 10:24 AM,,,,
14208,N/A,9535,Standard,I6K,11/11/21 10:24 AM,,,,
14208,N/A,9533,Standard,I7K,11/11/21 10:24 AM,,,,
14208,N/A,9534,Standard,I8K,11/11/21 10:24 AM,,,,
14208,N/A,9532,Standard,I9K,11/11/21 10:24 AM,,,,
14208,N/A,9531,Standard,I10K,11/11/21 10:24 AM,,,,
14208,N/A,9530,Standard,I1L,11/11/21 10:24 AM,,,,
14208,N/A,9529,Standard,I2L,11/11/21 10:24 AM,,,,
14208,N/A,9528,Standard,I3L,11/11/21 10:24 AM,,,,
14208,N/A,9527,Standard,I4L,11/11/21 10:24 AM,,,,
14208,N/A,9526,Standard,I5L,11/11/21 10:24 AM,,,,
